Unnamed: 0,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
61067,c74d3a9c61db3b1be7b8c176eab1aa09,1,00a02bdfd1741b999de5e2ccfdb8cfc8,df0c259fcd231dc0a72eceb0bec4102f,6365,carapicuiba,SP,707cd72f139010dc381720ad8a4010e7,cama_mesa_banho,60.0,709.0,1.0,700.0,30.0,3.0,26.0,b2479f944e1b90cf8a5de1bbfde284d6,ibitinga,SP,14940,credit_card,1,2,35.99,12.69,48.68,2018-02-16 17:35:30,2018-02-12 17:24:28,2018-02-12 17:35:30,2018-02-16 19:08:49,2018-02-26 15:04:25,2018-03-06 00:00:00,Monday,February,2018,February-2018,delivered,c74d3a9c61db3b1be7b8c176eab1aa09-1
14055,b26281af4e5c3a50b10887f626ee883f,2,43cde3a4c7519b7d40a8c0ca102754b5,288e46708730f4af31b2d37e265fbbc9,54440,jaboatao dos guararapes,PE,1613b819ab5dae53aead2dbb4ebdb378,automotivo,60.0,982.0,2.0,50.0,17.0,10.0,15.0,16090f2ca825584b5a147ab24aa30c86,atibaia,SP,12940,boleto,1,1,27.9,37.04,129.88,2018-04-18 08:31:10,2018-04-11 10:58:41,2018-04-12 08:32:37,2018-04-13 00:07:31,2018-05-04 21:31:58,2018-05-15 00:00:00,Wednesday,April,2018,April-2018,delivered,b26281af4e5c3a50b10887f626ee883f-2
68330,bd6a18e7a7310602453f4fa2a74ccdb4,1,7c9cd3cca2b9e21c63bf307f7b284685,1e340ee9a8e23b192e5007be9f6de314,4583,sao paulo,SP,1a300f482e35d7eac74b229be067aefd,informatica_acessorios,54.0,333.0,4.0,125.0,18.0,7.0,15.0,e9d99831abad74458942f21e16f33f92,sao paulo,SP,3542,credit_card,1,3,30.0,8.72,38.72,2017-05-03 08:10:13,2017-04-25 08:06:05,2017-04-26 09:36:46,2017-04-26 21:07:21,2017-05-02 11:56:54,2017-05-12 00:00:00,Tuesday,April,2017,April-2017,delivered,bd6a18e7a7310602453f4fa2a74ccdb4-1
16670,b6cc6c3ee09a6542d7cb6fa9a4e13a9f,1,112bade7b7b461df9734fb6fa2ec6b2e,9e137e66bb4189d9537ed86be226200c,4141,sao paulo,SP,e1723cc3f4bc8a361b57f8c8b97959af,eletronicos,44.0,376.0,1.0,200.0,25.0,7.0,16.0,8b321bb669392f5163d04c59e235e066,sao paulo,SP,1212,credit_card,1,1,18.9,7.78,26.68,2018-01-09 14:31:20,2018-01-03 14:24:39,2018-01-03 14:31:31,2018-01-05 12:30:10,2018-01-06 13:57:31,2018-01-19 00:00:00,Wednesday,January,2018,January-2018,delivered,b6cc6c3ee09a6542d7cb6fa9a4e13a9f-1
72654,f6936f90b47f4c2a88307ac09bcf36e6,1,8ec1f246d20e49118b37775c384d0560,6fc8237e40e4df95d3ca26b64fa16e57,2368,sao paulo,SP,ce6f74096c84567f22728c84f3d6e7fc,cama_mesa_banho,60.0,352.0,2.0,1300.0,30.0,10.0,30.0,8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,14940,credit_card,1,5,109.9,13.79,123.69,2018-02-05 18:51:09,2018-01-30 18:29:53,2018-01-30 18:51:09,2018-02-01 17:53:28,2018-02-21 19:35:34,2018-02-21 00:00:00,Tuesday,January,2018,January-2018,delivered,f6936f90b47f4c2a88307ac09bcf36e6-1
94505,91470888d3c2a943e6ca5533ac6d86c1,1,d6c2bf5d2cbabde0e7c30035efcaed6c,6d8734999c9a319fbd07cf691274a58a,88870,orleans,SC,40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38.0,1324.0,1.0,4500.0,50.0,8.0,45.0,d93919c944be9cff128f6c9cb899eacb,mombuca,SP,13375,credit_card,1,1,79.9,35.69,115.59,2018-05-10 11:50:20,2018-05-06 11:32:17,2018-05-06 11:50:20,2018-05-09 14:44:00,2018-05-15 21:22:45,2018-06-11 00:00:00,Sunday,May,2018,May-2018,delivered,91470888d3c2a943e6ca5533ac6d86c1-1
73215,e24373f05b66f5a4b1e9baf8ce94baad,1,3eeb68ce636168223e76a15d52f2a3ff,589e9e756ccf13491cd54978fc690e6e,8330,sao paulo,SP,6dde44b4172999f35f08654d06bad633,moveis_escritorio,55.0,1180.0,1.0,16167.0,64.0,62.0,25.0,a7f13822ceb966b076af67121f87b063,itaquaquecetuba,SP,8577,credit_card,1,7,249.89,34.79,284.68,2017-03-28 09:19:40,2017-03-16 09:19:40,2017-03-16 09:19:40,2017-03-27 13:08:28,2017-04-01 09:08:36,2017-04-19 00:00:00,Thursday,March,2017,March-2017,delivered,e24373f05b66f5a4b1e9baf8ce94baad-1
15392,c49f6b5cef87291f38f2b1fccf57c3c6,1,90162d136020a80dcb381eb7a112f574,1b822030c65d0755c1d071d3a94b6996,78200,caceres,MT,fc13bac52be6640d9a77f54894e2c0e6,beleza_saude,42.0,1158.0,1.0,550.0,17.0,9.0,13.0,729b2d09b2a0bdab221076327f13d050,mineiros do tiete,SP,17320,boleto,1,1,28.99,22.13,51.12,2018-07-18 03:05:19,2018-07-12 13:05:21,2018-07-13 03:05:19,2018-07-13 14:04:00,2018-07-26 08:32:46,2018-08-09 00:00:00,Thursday,July,2018,July-2018,delivered,c49f6b5cef87291f38f2b1fccf57c3c6-1
50174,d1d889b705a1d015ae3040fe1cb24be7,1,d37a69de40751a15e695ac5b4d6d45d9,6f8780c1db942452a66cad83fd1ec67f,95084,caxias do sul,RS,c7fd13b5e515bffdab855d0812842edb,moveis_decoracao,46.0,490.0,2.0,1350.0,30.0,20.0,20.0,1025f0e2d44d7041d6cf58b6550e0bfa,sao paulo,SP,3204,credit_card,1,1,40.0,23.08,126.16,2018-07-10 10:31:48,2018-07-04 09:47:46,2018-07-05 16:32:12,2018-07-06 10:31:00,2018-07-12 17:44:23,2018-08-02 00:00:00,Wednesday,July,2018,July-2018,delivered,d1d889b705a1d015ae3040fe1cb24be7-1
62984,30b74a76659e17e592e4b869927fdcc8,1,3d4f7591976731bcb263b498f1c61a1b,dfde6df50336e7eb00e94e371e58ab26,6436,barueri,SP,c211ff3068fcd2f8898192976d8b3a32,cama_mesa_banho,58.0,58.0,1.0,200.0,20.0,2.0,15.0,da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,13405,credit_card,1,3,24.9,9.09,33.99,2018-02-08 17:15:26,2018-02-01 17:19:30,2018-02-02 17:15:26,2018-02-05 19:33:30,2018-02-06 17:13:44,2018-02-19 00:00:00,Thursday,February,2018,February-2018,delivered,30b74a76659e17e592e4b869927fdcc8-1
32080,fb6fd490ceb962cb59053987c9401e81,1,7435cb35064fcb752f79c20725c1dec9,f344d57e4ce15f4bf68811f95e84c5f3,11045,santos,SP,6f3b5b605d91b7439c5e3f5a8dffeea7,relogios_presentes,35.0,640.0,1.0,335.0,17.0,11.0,16.0,7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,14050,credit_card,1,7,145.0,12.24,157.24,2018-05-16 21:51:15,2018-05-10 21:33:51,2018-05-10 21:51:15,2018-05-12 08:02:00,2018-05-25 19:51:10,2018-05-29 00:00:00,Thursday,May,2018,May-2018,delivered,fb6fd490ceb962cb59053987c9401e81-1
72136,dc70e9ac18df7e49a5a51fb2ec9a5b02,1,614d9a35ed61c7af987910b2ff13c6a3,3ae522de6b23a3699ef105d4c4b3b82d,88051,florianopolis,SC,0b5452315880c73832a5c5837f0de5b2,telefonia,60.0,1170.0,2.0,150.0,18.0,6.0,20.0,7d76b645482be4a332374e8223836592,sao paulo,SP,1511,credit_card,1,3,24.99,14.1,39.09,2017-08-30 16:50:19,2017-08-23 16:43:28,2017-08-24 16:50:19,2017-08-25 16:31:42,2017-09-05 17:07:05,2017-09-15 00:00:00,Wednesday,August,2017,August-2017,delivered,dc70e9ac18df7e49a5a51fb2ec9a5b02-1
64103,eaa57ad5c8ee40c146f63a96ebe98295,1,425ddb100014d475ae084ca4ff77bf34,10e0303bcd60f3f5c634b66658c43a8b,8588,itaquaquecetuba,SP,622d3b263cd40b06e1eeea144fb83f19,bebes,19.0,200.0,1.0,250.0,21.0,4.0,13.0,87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,3059,credit_card,1,1,14.99,7.39,22.38,2018-06-19 14:56:55,2018-06-13 14:35:29,2018-06-13 14:56:55,2018-06-14 13:01:00,2018-06-16 17:51:37,2018-06-25 00:00:00,Wednesday,June,2018,June-2018,delivered,eaa57ad5c8ee40c146f63a96ebe98295-1
15752,1f612bff4d56e027d312b7e884ed03b1,1,56199d1df1c8206721f0268522e80831,36332743565d2d80c0ab9ae2f448ef32,5767,sao paulo,SP,c4444723412f21a52a81a4c14eadc0fa,telefonia,26.0,430.0,3.0,50.0,19.0,3.0,11.0,92eb0f42c21942b6552362b9b114707d,sao paulo,SP,3504,boleto,1,1,13.97,7.39,21.36,2018-08-24 02:44:33,2018-08-10 07:46:01,2018-08-11 02:44:33,2018-08-13 10:44:00,2018-08-14 18:52:45,2018-08-27 00:00:00,Friday,August,2018,August-2018,delivered,1f612bff4d56e027d312b7e884ed03b1-1
38266,9c79cbb5642412b4151353f3dc4d4ee3,1,0f80a5a2ed84b5faab4b319acd731049,2a4ad1137664f7cbeed3b3f0e0d010cd,43700,simoes filho,BA,39a7355be858c501ee022aaf6461bccd,ferramentas_jardim,39.0,1091.0,3.0,8800.0,33.0,28.0,20.0,d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,11704,credit_card,1,5,389.0,55.13,444.13,2017-05-10 10:30:18,2017-05-03 10:25:33,2017-05-04 10:30:18,2017-05-04 14:46:38,2017-05-23 15:12:40,2017-06-05 00:00:00,Wednesday,May,2017,May-2017,delivered,9c79cbb5642412b4151353f3dc4d4ee3-1
48376,394c18a986b05efaea171db3c1b11652,1,78d701f6ac80664a4b015c40495f8dd3,33ac20d8ed48765315f7147ea5c1f0e3,61936,maracanau,CE,0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49.0,100.0,4.0,150.0,16.0,12.0,12.0,37515688008a7a40ac93e3b2e4ab203f,dracena,SP,17900,credit_card,1,4,19.9,25.63,45.53,2017-08-20 22:05:17,2017-08-14 21:07:57,2017-08-14 22:05:17,2017-08-16 20:17:37,2017-08-28 20:03:36,2017-09-18 00:00:00,Monday,August,2017,August-2017,delivered,394c18a986b05efaea171db3c1b11652-1
85966,e2daa9281728e47abae1c8799a4abd9d,1,f36aaf634475955f4c50e193961ca70d,8a51de718cd2d196ee3044eeac75adba,12910,braganca paulista,SP,f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59.0,459.0,1.0,3700.0,32.0,22.0,46.0,729f06993dac8e860d4f02d7088ca48a,limeira,SP,13481,credit_card,1,4,34.9,11.62,46.52,2018-06-05 11:13:47,2018-05-28 10:54:42,2018-05-28 11:13:47,2018-05-29 14:45:00,2018-06-01 15:32:03,2018-06-20 00:00:00,Monday,May,2018,May-2018,delivered,e2daa9281728e47abae1c8799a4abd9d-1
97108,0fb2036805020445edceb236ebe847c8,1,6df65cb2a7043cd4c6b1689efa5d44bc,698160a7c7be2a8cea613a36f41945cb,4460,sao paulo,SP,b2f15c23f560da3b247e1090d9d12be7,utilidades_domesticas,60.0,608.0,4.0,200.0,16.0,6.0,12.0,2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,13320,credit_card,1,2,18.9,7.87,26.77,2018-04-27 03:31:34,2018-04-23 02:22:13,2018-04-24 19:04:29,2018-04-23 19:04:00,2018-04-24 19:54:53,2018-05-10 00:00:00,Monday,April,2018,April-2018,delivered,0fb2036805020445edceb236ebe847c8-1
70759,21ae9d6a114e6bf02be6b59e300b74bd,1,2902c21eef06f2af20f03c6ab0a2c263,011702c19fd5dec0000a8dbbb5b98809,89224,joinville,SC,ef226f256d9c1986ee2d02ff216b15c3,instrumentos_musicais,58.0,940.0,5.0,1500.0,30.0,10.0,25.0,ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,89251,credit_card,1,1,139.9,10.39,150.29,2017-12-07 21:28:30,2017-12-03 21:09:16,2017-12-03 22:32:14,2017-12-04 20:52:57,2017-12-07 15:58:43,2017-12-20 00:00:00,Sunday,December,2017,December-2017,delivered,21ae9d6a114e6bf02be6b59e300b74bd-1
92618,3b45c3fa7862deec90565c3dbf6e9e8c,1,90b6fbc1cb0e2395e22491d0ed697c6c,c6f724cd14019d8ba1622fb908cfd4be,15991,matao,SP,fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53.0,597.0,1.0,6550.0,30.0,30.0,30.0,c33847515fa6305ce6feb1e818569f13,brusque,SC,88359,credit_card,1,1,129.0,18.78,13.25,2018-06-14 19:51:34,2018-06-10 19:36:22,2018-06-10 19:51:34,2018-06-12 12:38:00,2018-06-18 21:34:48,2018-07-12 00:00:00,Sunday,June,2018,June-2018,delivered,3b45c3fa7862deec90565c3dbf6e9e8c-1
65467,5a8c964d59cf60933991dc8ebb88bfa2,1,d17803f0a15f9db0388bb5c274ec1e2c,2d4074b3c97f59583f71150c70e91c8e,41815,salvador,BA,f16e5b7883c1349e57bc5e92ba9e0d96,moveis_decoracao,39.0,94.0,5.0,350.0,16.0,5.0,20.0,b499c00f28f4b7069ff6550af8c1348a,limeira,SP,13481,credit_card,1,1,44.99,22.25,67.24,2018-07-26 10:32:00,2018-07-22 18:59:01,2018-07-23 12:31:33,2018-07-23 11:11:00,2018-07-30 17:42:06,2018-08-13 00:00:00,Sunday,July,2018,July-2018,delivered,5a8c964d59cf60933991dc8ebb88bfa2-1
105909,93dceeb33abaa33342dc05f8a495f2a7,1,9f98e5589a2af1344b2ead14cf9c455f,55e1bc4d2f5db05ba77f4a843cf95cf6,89278,corupa,SC,6cd51331a07b84149502aa6c9c5b536e,perfumaria,49.0,537.0,1.0,183.0,16.0,10.0,14.0,c33a5c3c983090c8b78a28e65052a20d,criciuma,SC,88802,voucher,2,1,69.9,19.95,60.0,2018-03-19 22:10:51,2018-03-13 21:54:21,2018-03-13 22:10:51,2018-03-15 21:56:29,2018-03-28 14:42:31,2018-04-27 00:00:00,Tuesday,March,2018,March-2018,delivered,93dceeb33abaa33342dc05f8a495f2a7-1
108959,2eeb8e6a0c5f3787936ab06ff6dfc54f,1,6c3e9edd435212d79004e2328c4fe0ba,90e57819e51c6f3f589ee122451616fe,3976,sao paulo,SP,1f39e56ddd4944595b9a7d9d7e4e16f3,papelaria,53.0,576.0,1.0,2400.0,30.0,5.0,21.0,2b5ed0c9139dae8883a200dfcb272ece,sao paulo,SP,4087,voucher,1,1,21.99,13.08,35.07,2017-11-14 12:26:49,2017-11-06 12:03:52,2017-11-06 14:33:30,2017-11-09 18:14:57,2017-11-10 20:56:57,2017-11-22 00:00:00,Monday,November,2017,November-2017,delivered,2eeb8e6a0c5f3787936ab06ff6dfc54f-1
110117,62721ddb070ffb1e00edd35d85a2f616,2,0495c862254261efd27f91c74ce7361b,36960608076d6103c6f3a513b5123884,5540,sao paulo,SP,7c3dd2ee1b4512bc2c741154fc0d2ad3,eletrodomesticos,39.0,99.0,1.0,147.0,22.0,15.0,22.0,bdf0d02d36a1d839d0c39c4a887cdd49,birigui,SP,16200,credit_card,1,1,14.0,11.85,51.7,2018-01-16 18:39:21,2018-01-07 18:31:16,2018-01-07 18:39:21,2018-01-09 00:57:29,2018-01-09 19:53:23,2018-02-05 00:00:00,Sunday,January,2018,January-2018,delivered,62721ddb070ffb1e00edd35d85a2f616-2
19085,5124343628b2cd43d0980ccc67353226,4,0e0be5d9e1789c55463f4366acde4d2e,86df00dc5fd68f4dd5d5945ca19f3ed6,90240,porto alegre,RS,f3720bc68555b1bff49b9ffd41b017ac,informatica_acessorios,60.0,274.0,1.0,867.0,34.0,15.0,15.0,9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,SP,12230,credit_card,1,10,199.0,17.15,864.6,2017-06-15 13:05:06,2017-06-08 10:49:42,2017-06-10 13:05:06,2017-06-14 16:27:58,2017-06-23 10:51:23,2017-07-05 00:00:00,Thursday,June,2017,June-2017,delivered,5124343628b2cd43d0980ccc67353226-4
42899,24f926887373bfb98b4f309ecabab893,1,555b1e44ad963442f965bb44230728ac,343c00dffa1889d2e1c3979922c58de3,14706,bebedouro,SP,53e8156b28f9080cc0865b55d1bed9fe,audio,58.0,1235.0,2.0,900.0,40.0,8.0,30.0,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,13324,boleto,1,1,159.9,13.46,173.36,2017-07-11 06:44:23,2017-07-04 15:10:02,2017-07-05 06:44:23,2017-07-05 11:23:56,2017-07-10 19:43:32,2017-07-24 00:00:00,Tuesday,July,2017,July-2017,delivered,24f926887373bfb98b4f309ecabab893-1
48654,6539a21d87787dfca12d638dab136511,1,65ab7119dbac155fbf2012978dac9fea,c685b2910f2fd37698ce0b715ae4a968,18410,itapeva,SP,e59dd207c69d86e890febadc796d1078,cool_stuff,54.0,850.0,1.0,125.0,16.0,12.0,12.0,1c68394e931a64f90ea236c5ea590300,sarandi,PR,87114,credit_card,1,2,169.9,15.94,185.84,2017-12-12 14:35:17,2017-11-28 14:41:20,2017-11-30 14:35:17,2017-12-06 18:38:10,2017-12-15 23:37:23,2018-01-02 00:00:00,Tuesday,November,2017,November-2017,delivered,6539a21d87787dfca12d638dab136511-1
81035,e15504d16c775034b44d4637a745a5a5,2,391a099850a406987b6f3019c0d98116,189cbcf514cf83be8bc94f5563f61444,65072,sao luis,MA,145140d23f166a1166dc4437107df8cc,papelaria,51.0,303.0,1.0,350.0,16.0,6.0,11.0,b561927807645834b59ef0d16ba55a24,sao paulo,SP,2955,credit_card,1,1,29.3,22.85,104.3,2018-03-13 12:30:32,2018-03-07 12:11:42,2018-03-07 12:49:42,2018-03-09 23:33:15,2018-03-17 15:22:08,2018-03-27 00:00:00,Wednesday,March,2018,March-2018,delivered,e15504d16c775034b44d4637a745a5a5-2
52851,e71f1d602c3b94eb593d48a61a2163fd,1,7f02a8230a3ff5c0888ea3a2c8ae618c,f61d858404cc299afb3a89451a92f91b,93260,esteio,RS,d6160fb7873f184099d9bc95e30376af,pcs,55.0,3632.0,4.0,2600.0,16.0,31.0,39.0,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,42738,credit_card,1,8,1300.0,44.46,1344.46,2017-09-07 22:07:51,2017-09-01 21:42:51,2017-09-01 22:07:51,2017-09-07 00:07:44,2017-09-15 19:42:03,2017-09-29 00:00:00,Friday,September,2017,September-2017,delivered,e71f1d602c3b94eb593d48a61a2163fd-1
55629,8c4a924fbaf8e5d685676b7a7269cc07,1,7611a01c864ad64ae6fc27f18713df09,f11d095131c897ec597016b61eb5d7ed,13013,campinas,SP,59be0d716996dda6b7d60b3e839efad3,beleza_saude,53.0,783.0,7.0,350.0,18.0,11.0,22.0,ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,38230,credit_card,1,9,160.0,19.0,179.0,2018-06-14 13:30:30,2018-06-10 13:17:39,2018-06-10 13:37:01,2018-06-12 17:26:00,2018-06-14 20:58:20,2018-07-11 00:00:00,Sunday,June,2018,June-2018,delivered,8c4a924fbaf8e5d685676b7a7269cc07-1
12993,e099addc2ac0e7bfa3f4e976fca59f99,1,f4aa93695146a0ddad769b160b645f32,80475efd8b7d21169e4c2d90327f5f04,60192,fortaleza,CE,e7890707ac0e4e190a74aa46c92e2c94,relogios_presentes,44.0,601.0,6.0,250.0,16.0,2.0,20.0,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,5849,credit_card,1,3,59.0,17.69,76.69,2018-02-09 19:31:02,2018-02-05 19:23:54,2018-02-05 19:31:02,2018-02-06 20:48:50,2018-02-28 17:49:04,2018-03-06 00:00:00,Monday,February,2018,February-2018,delivered,e099addc2ac0e7bfa3f4e976fca59f99-1
74617,93f09cc1052604f96116493cbf93606b,1,75c610c81bc7d8a4d8f1629725bfb2db,55b488a273c6ec9ca293736e9a69d0b3,18045,sorocaba,SP,d37b48918cb999510be8ea3bfded4c94,papelaria,46.0,530.0,1.0,350.0,25.0,10.0,17.0,77a515caa36327151d1cc6c32a9f00e1,diadema,SP,9912,credit_card,1,2,93.6,8.82,102.42,2018-07-31 20:50:21,2018-07-29 20:40:06,2018-07-29 20:50:21,2018-07-30 13:40:00,2018-07-31 16:32:53,2018-08-02 00:00:00,Sunday,July,2018,July-2018,delivered,93f09cc1052604f96116493cbf93606b-1
47082,e20e297c2b95d890b7a5eaa278c82ce2,1,80be1a093a6a1ce7ea4419d467f82c4a,fb575d33f6ea4acec2a97cafc6f3764f,29140,cariacica,ES,2481a472d98c582b46bc2dfeae6f539f,moveis_decoracao,59.0,205.0,1.0,950.0,31.0,11.0,26.0,391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,14940,credit_card,1,6,59.55,16.18,75.73,2017-05-18 11:22:25,2017-05-14 11:07:53,2017-05-14 11:22:25,2017-05-16 18:25:46,2017-05-26 10:07:54,2017-06-06 00:00:00,Sunday,May,2017,May-2017,delivered,e20e297c2b95d890b7a5eaa278c82ce2-1
48418,732b59a6f2d05d4b23beade8d0a16a0d,1,3295b1d78b7c28090e18c60e726359ce,c90e48690d479db6bd7fde249e50aa50,71919,brasilia,DF,0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49.0,100.0,4.0,150.0,16.0,12.0,12.0,37515688008a7a40ac93e3b2e4ab203f,dracena,SP,17900,credit_card,1,3,24.5,15.1,39.6,2017-10-31 13:06:06,2017-10-24 12:34:29,2017-10-25 13:06:06,2017-10-27 18:17:01,2017-11-09 14:32:57,2017-11-14 00:00:00,Tuesday,October,2017,October-2017,delivered,732b59a6f2d05d4b23beade8d0a16a0d-1
22256,8077df6c3b618208b9f4e0a8b3aaa2ac,1,35236f5e05cf71a79272e7d0cf521db5,c7fc1589a4a1a86aa412c7e097304d56,30240,belo horizonte,MG,0f87a012d70771e94374b5a1a037f1d8,informatica_acessorios,45.0,499.0,3.0,250.0,19.0,4.0,14.0,9f505651f4a6abe901a56cdc21508025,sao paulo,SP,4102,boleto,1,1,39.0,14.1,53.1,2017-12-20 02:11:01,2017-12-13 10:34:18,2017-12-14 02:11:01,2017-12-14 17:07:40,2017-12-22 16:47:19,2018-01-08 00:00:00,Wednesday,December,2017,December-2017,delivered,8077df6c3b618208b9f4e0a8b3aaa2ac-1
45789,dbfe4e468c74ac901314aac3d2915e40,1,758c08b6ea220ebc93f6048997872592,daeec207c0475c77016ee647a6e9c882,37701,pocos de caldas,MG,561e48cdfacd14e7cfe67aa4ebd0caea,pet_shop,63.0,1538.0,2.0,650.0,21.0,18.0,20.0,5cf13accae3222c70a9cac40818ae839,patos de minas,MG,38700,credit_card,1,3,94.9,14.96,109.86,2018-08-12 21:10:11,2018-08-07 20:58:29,2018-08-07 21:10:11,2018-08-10 08:23:00,2018-08-15 23:48:48,2018-08-20 00:00:00,Tuesday,August,2018,August-2018,delivered,dbfe4e468c74ac901314aac3d2915e40-1
45889,984fa77b154dff230f52eb3a26b75ede,1,b2e56d958563791a6cd9030d201f9cb3,7bcc69e449e236c705d55ed7a99d443b,91160,porto alegre,RS,4e546c5a63b11188196b092a6fda2b71,construcao_ferramentas_construcao,55.0,162.0,3.0,250.0,16.0,12.0,13.0,8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,12308,credit_card,1,1,29.9,15.1,90.0,2017-10-04 08:49:17,2017-09-28 08:26:10,2017-09-28 08:49:17,2017-09-28 19:08:19,2017-10-09 20:12:40,2017-10-27 00:00:00,Thursday,September,2017,September-2017,delivered,984fa77b154dff230f52eb3a26b75ede-1
42509,498b82eee940ee411a28499634675d5e,1,90ae7e6179d48b7f42bfc5318c0f13a3,35df860e510c7ef88e093a50ece745b8,21770,rio de janeiro,RJ,2b849e71ada03a262ef4338a7abd8b79,utilidades_domesticas,56.0,786.0,6.0,1700.0,20.0,10.0,14.0,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,13324,credit_card,1,2,104.9,23.31,128.21,2018-05-02 11:30:41,2018-04-25 11:15:47,2018-04-25 11:31:45,2018-04-26 14:48:00,2018-05-21 17:21:49,2018-06-05 00:00:00,Wednesday,April,2018,April-2018,delivered,498b82eee940ee411a28499634675d5e-1
26693,19a0bf5e25218efc09e3b4e6b9f55c0f,1,22097da834760ca931dadf04cae76bbc,a71b62e958014c5490ac589d7739ef22,27660,rio das flores,RJ,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29.0,531.0,2.0,1350.0,41.0,10.0,35.0,dbc22125167c298ef99da25668e1011f,borda da mata,MG,37564,credit_card,1,1,119.99,17.58,137.57,2017-05-01 23:02:19,2017-04-24 22:47:59,2017-04-24 23:02:19,2017-04-25 11:14:15,2017-05-18 10:27:42,2017-05-22 00:00:00,Monday,April,2017,April-2017,delivered,19a0bf5e25218efc09e3b4e6b9f55c0f-1
79568,867f74e7d9350af5b0a100bb329fe38e,1,70c1a561e4290f2d1551c8a9f5804d4e,88f21f18f1c3152b023a22a0f42bdab3,6515,santana de parnaiba,SP,4487261e208ce5d3a8d1a997ccd99dcf,cama_mesa_banho,29.0,552.0,4.0,2050.0,40.0,10.0,32.0,259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,8550,boleto,1,1,54.9,11.73,66.63,2018-02-21 02:55:37,2018-02-13 18:18:09,2018-02-15 03:55:37,2018-02-16 17:45:54,2018-02-19 19:49:19,2018-03-01 00:00:00,Tuesday,February,2018,February-2018,delivered,867f74e7d9350af5b0a100bb329fe38e-1
81939,824d9780d0313771024a0c70fe9dd9a7,1,61d049f3ebaf63f74e7c8c5289f19845,bf1dd33f93c58ea45d677d7e871e098e,5136,sao paulo,SP,ea45888166c303ff6ffc0abfcb52822f,instrumentos_musicais,60.0,1169.0,2.0,18950.0,16.0,26.0,28.0,f5a590cf36251cf1162ea35bef76fe84,sao bernardo do campo,SP,9720,credit_card,1,10,940.0,21.49,961.49,2018-06-15 13:57:33,2018-06-07 13:28:00,2018-06-07 13:57:33,2018-06-07 15:54:00,2018-06-11 18:53:39,2018-06-25 00:00:00,Thursday,June,2018,June-2018,delivered,824d9780d0313771024a0c70fe9dd9a7-1
10408,0f29bafaaa77f4548165215b66bd97e4,1,72eccad90deb72f23f77d392251a11c8,b14fc4857eef94acb189066e091cab6f,38183,araxa,MG,74a1695e5084889d058df1fafb5f9f28,moveis_decoracao,54.0,655.0,3.0,21500.0,76.0,60.0,31.0,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,8577,credit_card,1,10,399.94,92.03,491.97,2017-11-29 10:06:43,2017-11-14 09:46:43,2017-11-14 10:06:43,2017-12-01 22:26:33,2017-12-18 21:48:04,2017-12-15 00:00:00,Tuesday,November,2017,November-2017,delivered,0f29bafaaa77f4548165215b66bd97e4-1
34993,330cddd53241bd912b7df82d4a5e99fb,1,5869c52a95a120103ef306ca852d84fb,d2f267e7a4055521415a271348a6a2f0,17606,tupa,SP,c47d256557f7fa30144ecea5722eebc2,papelaria,59.0,307.0,2.0,8350.0,38.0,30.0,28.0,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,13232,boleto,1,1,109.0,24.84,133.84,2018-08-08 02:35:14,2018-08-02 14:38:21,2018-08-03 02:35:14,2018-08-03 13:55:00,2018-08-07 22:44:38,2018-08-15 00:00:00,Thursday,August,2018,August-2018,delivered,330cddd53241bd912b7df82d4a5e99fb-1
